seed,gen,best_ppf,sigma,h_sens_pop,div,stag,n_al
88,117,1.7882553339004517,0.04742002859711647,1.630955677085892,1.0,10,50
88,118,1.7882553339004517,0.04742002859711647,1.6294877840720956,1.0,11,50
88,119,1.7882553339004517,0.04742002859711647,1.6200176034245564,1.0,12,50
88,120,1.7882553339004517,0.04742002859711647,1.6061753542035677,1.0,13,50
88,121,1.7882553339004517,0.04742002859711647,1.6406967671731627,1.0,14,50
88,122,1.7882553339004517,0.04742002859711647,1.6199148322102117,1.0,15,50
88,123,1.7882553339004517,0.04742002859711647,1.6019816394876356,1.0,16,50
88,124,1.7882553339004517,0.04742002859711647,1.6324137586596708,1.0,17,50
88,125,1.7882553339004517,0.04742002859711647,1.6306370699529553,1.0,18,50
88,126,1.7882553339004517,0.04742002859711647,1.6273406778111197,1.0,19,50
88,127,1.7882553339004517,0.04742002859711647,1.6699201977992877,1.0,0,50
88,128,1.7882553339004517,0.04742002859711647,1.6581490701527424,1.0,1,50
88,129,1.7882553339004517,0.04742002859711647,1.6622756924141582,1.0,2,50
88,130,1.7882553339004517,0.04742002859711647,1.6633974381178023,1.0,3,50
88,131,1.7882553339004517,0.04742002859711647,1.664841289513856,1.0,4,50
88,132,1.7882553339004517,0.04742002859711647,1.6613664095003764,1.0,5,50
88,133,1.7882553339004517,0.04742002859711647,1.6419456384325883,1.0,6,50
88,134,1.7882553339004517,0.04742002859711647,1.6509602807171249,1.0,7,50
88,135,1.7882553339004517,0.04742002859711647,1.6619722645945738,1.0,8,50
88,136,1.7882553339004517,0.04742002859711647,1.6627222148766598,1.0,9,50
88,137,1.7882553339004517,0.04742002859711647,1.676472830273511,1.0,10,50
88,138,1.7882553339004517,0.04742002859711647,1.666107394286661,1.0,11,50
88,139,1.7882553339004517,0.04742002859711647,1.6447323400157614,1.0,12,50
88,140,1.7882553339004517,0.04742002859711647,1.6241357343386205,1.0,13,50
88,141,1.7882553339004517,0.04742002859711647,1.6342217186881227,1.0,14,50
88,142,1.7882553339004517,0.04742002859711647,1.634555238646691,1.0,15,50
88,143,1.7882553339004517,0.04742002859711647,1.6234360609070053,1.0,16,50
88,144,1.7882553339004517,0.04742002859711647,1.5999954096868247,1.0,17,50
88,145,1.7882553339004517,0.04742002859711647,1.583711996741011,1.0,18,50
88,146,1.7882553339004517,0.04742002859711647,1.5647403419725097,1.0,19,50
88,147,1.7882553339004517,0.04742002859711647,1.6138271325220603,1.0,0,50
88,148,1.7882553339004517,0.04742002859711647,1.621347339945165,1.0,1,50
88,149,1.7882553339004517,0.04742002859711647,1.6307198201932882,1.0,2,50
88,150,1.7882553339004517,0.04742002859711647,1.6136196946641044,1.0,3,50
88,151,1.7882553339004517,0.04742002859711647,1.5990159916114397,1.0,4,50
88,152,1.7882553339004517,0.04742002859711647,1.6252092335557031,1.0,5,50
88,153,1.7882553339004517,0.04742002859711647,1.6377602498164803,1.0,6,50
88,154,1.7882553339004517,0.04742002859711647,1.6292034363120966,1.0,7,50
88,155,1.7882553339004517,0.04742002859711647,1.6270375946880826,1.0,8,50
88,156,1.7882553339004517,0.04742002859711647,1.6136726403042847,1.0,9,50
88,157,1.7882553339004517,0.04742002859711647,1.598327823060132,1.0,10,50
88,158,1.7882553339004517,0.04742002859711647,1.6156912202403269,1.0,11,50
88,159,1.7882553339004517,0.04742002859711647,1.6076605276007119,1.0,12,50
88,160,1.7882553339004517,0.04742002859711647,1.6283630955272534,1.0,13,50
88,161,1.7882553339004517,0.04742002859711647,1.6301904864773316,1.0,14,50
88,162,1.7882553339004517,0.04742002859711647,1.6193499099308162,1.0,15,50
88,163,1.7882553339004517,0.04742002859711647,1.6199676904579503,1.0,16,50
88,164,1.7882553339004517,0.04742002859711647,1.612539151343507,1.0,17,50
88,165,1.7882553339004517,0.04742002859711647,1.6103787023119103,1.0,18,50
88,166,1.7882553339004517,0.04742002859711647,1.5971329967054413,1.0,19,50
88,167,1.7882553339004517,0.04742002859711647,1.6553872770222346,1.0,0,50
88,168,1.7882553339004517,0.04742002859711647,1.643026358678771,1.0,1,50
88,169,1.7882553339004517,0.04742002859711647,1.6270556981826592,1.0,2,50
88,170,1.7882553339004517,0.04742002859711647,1.6229503003762922,1.0,3,50
88,171,1.7882553339004517,0.04742002859711647,1.6030157745340892,1.0,4,50
88,172,1.7882553339004517,0.04742002859711647,1.6099586684291656,1.0,5,50
88,173,1.7882553339004517,0.04742002859711647,1.5972498438749765,1.0,6,50
88,174,1.7882553339004517,0.04742002859711647,1.5920895717906582,1.0,7,50
88,175,1.7882553339004517,0.04742002859711647,1.564149027944012,1.0,8,50
88,176,1.7882553339004517,0.04742002859711647,1.5616193948061354,1.0,9,50
88,177,1.7882553339004517,0.04742002859711647,1.5521192452724775,1.0,10,50
88,178,1.7882553339004517,0.04742002859711647,1.5591320078532611,1.0,11,50
88,179,1.7882553339004517,0.04742002859711647,1.5978394623149001,1.0,12,50
88,180,1.7882553339004517,0.04742002859711647,1.5990474073270184,1.0,13,50
88,181,1.7882553339004517,0.04742002859711647,1.6082598580109135,1.0,14,50
88,182,1.7882553339004517,0.04742002859711647,1.6140951188888017,1.0,15,50
88,183,1.7882553339004517,0.04742002859711647,1.6161688882542482,1.0,16,50
88,184,1.7882553339004517,0.04742002859711647,1.615895155122273,1.0,17,50
88,185,1.7882553339004517,0.04742002859711647,1.6234940150503765,1.0,18,50
88,186,1.7882553339004517,0.04742002859711647,1.6235749825960923,1.0,19,50
88,187,1.7882553339004517,0.04742002859711647,1.6274705490731114,1.0,0,50
88,188,1.7882553339004517,0.04742002859711647,1.6408227527101342,1.0,1,50
88,189,1.7882553339004517,0.04742002859711647,1.6196769567376343,1.0,2,50
88,190,1.7882553339004517,0.04742002859711647,1.6073316092954544,1.0,3,50
88,191,1.7882553339004517,0.04742002859711647,1.5978803107717894,1.0,4,50
88,192,1.7882553339004517,0.04742002859711647,1.5922997951334597,1.0,5,50
88,193,1.7882553339004517,0.04742002859711647,1.5617653064730304,1.0,6,50
88,194,1.7882553339004517,0.04742002859711647,1.5607638645204278,1.0,7,50
88,195,1.7882553339004517,0.04742002859711647,1.57897990894837,1.0,8,50
88,196,1.7882553339004517,0.04742002859711647,1.608840124741721,1.0,9,50
88,197,1.7882553339004517,0.04742002859711647,1.596131557203393,1.0,10,50
88,198,1.7882553339004517,0.04742002859711647,1.5866876634232474,1.0,11,50
88,199,1.7882553339004517,0.04742002859711647,1.6016071274219228,1.0,12,50
88,200,1.7882553339004517,0.04742002859711647,1.6090277943354823,1.0,13,50
88,201,1.7882553339004517,0.04742002859711647,1.6013853841062204,1.0,14,50
88,202,1.7882553339004517,0.04742002859711647,1.6170124960076415,1.0,15,50
88,203,1.7882553339004517,0.04742002859711647,1.618558080965952,1.0,16,50
88,204,1.7882553339004517,0.04742002859711647,1.6217446004961449,1.0,17,50
88,205,1.7882553339004517,0.04742002859711647,1.604820211436021,1.0,18,50
88,206,1.7882553339004517,0.04742002859711647,1.5966065861797922,1.0,19,50
88,207,1.7882553339004517,0.04742002859711647,1.6266958013835153,1.0,0,50
88,208,1.7882553339004517,0.04742002859711647,1.6025001280875033,1.0,1,50
88,209,1.7882553339004517,0.04742002859711647,1.5922303386747922,1.0,2,50
88,210,1.7882553339004517,0.04742002859711647,1.5829271461290504,1.0,3,50
88,211,1.7882553339004517,0.04742002859711647,1.5824055017978622,1.0,4,50
88,212,1.7882553339004517,0.04742002859711647,1.560810306240698,1.0,5,50
88,213,1.7882553339004517,0.04742002859711647,1.5774051758200587,1.0,6,50
88,214,1.7882553339004517,0.04742002859711647,1.5886847717032822,1.0,7,50
88,215,1.7882553339004517,0.04742002859711647,1.5639495887449193,1.0,8,50
88,216,1.7882553339004517,0.04742002859711647,1.562623788950275,1.0,9,50
88,217,1.7882553339004517,0.04742002859711647,1.5567617598233117,1.0,10,50
88,218,1.7882553339004517,0.04742002859711647,1.5407863859501474,1.0,11,50
88,219,1.7882553339004517,0.04742002859711647,1.5537899940374311,1.0,12,50
88,220,1.7882553339004517,0.04742002859711647,1.559829151942177,1.0,13,50
88,221,1.7882553339004517,0.04742002859711647,1.570574493227675,1.0,14,50
88,222,1.7882553339004517,0.04742002859711647,1.561385568477692,1.0,15,50
88,223,1.7882553339004517,0.04742002859711647,1.5412376151136014,1.0,16,50
88,224,1.7882553339004517,0.04742002859711647,1.5154388040675966,1.0,17,50
88,225,1.7882553339004517,0.04742002859711647,1.4734710586141282,1.0,18,50
88,226,1.7882553339004517,0.04742002859711647,1.476942544418354,1.0,19,50
88,227,1.7882553339004517,0.04742002859711647,1.522893590839073,1.0,0,50
88,228,1.7882553339004517,0.04742002859711647,1.513869736797409,1.0,1,50
88,229,1.7882553339004517,0.04742002859711647,1.5122001020903633,1.0,2,50
88,230,1.7882553339004517,0.04742002859711647,1.499540638879187,1.0,3,50
88,231,1.7882553339004517,0.04742002859711647,1.4900959097503292,1.0,4,50
88,232,1.7882553339004517,0.04742002859711647,1.5010282344770192,1.0,5,50
88,233,1.7882553339004517,0.04742002859711647,1.5224617763264394,1.0,6,50
88,234,1.7882553339004517,0.04742002859711647,1.5343336720102503,1.0,7,50
88,235,1.7882553339004517,0.04742002859711647,1.5417217873679638,1.0,8,50
88,236,1.7882553339004517,0.04742002859711647,1.5455450473245291,1.0,9,50
88,237,1.7882553339004517,0.04742002859711647,1.5174831101280222,1.0,10,50
88,238,1.7882553339004517,0.04742002859711647,1.4963172855036946,1.0,11,50
88,239,1.7882553339004517,0.04742002859711647,1.5016179095731146,1.0,12,50
88,240,1.7882553339004517,0.04742002859711647,1.4919307944144915,1.0,13,50
88,241,1.7882553339004517,0.04742002859711647,1.4791684133564973,1.0,14,50
88,242,1.7882553339004517,0.04742002859711647,1.5033744749037055,1.0,15,50
88,243,1.7882553339004517,0.04742002859711647,1.49264358426834,1.0,16,50
88,244,1.7882553339004517,0.04742002859711647,1.4602023721949822,1.0,17,50
88,245,1.7882553339004517,0.04742002859711647,1.4280388841386835,1.0,18,50
88,246,1.7882553339004517,0.04742002859711647,1.41883372529855,1.0,19,50
88,247,1.7882553339004517,0.04742002859711647,1.4659036952728177,1.0,0,50
88,248,1.7882553339004517,0.04742002859711647,1.4417022403764177,1.0,1,50
88,249,1.7882553339004517,0.04742002859711647,1.4677354266566929,1.0,2,50
88,250,1.7882553339004517,0.04742002859711647,1.4685695237932495,1.0,3,50
314,1,1.794455885887146,0.07945208251476288,1.736347910378991,1.0,1,23
314,2,1.794455885887146,0.07945208251476288,1.7437080727008523,1.0,2,46
314,3,1.794455885887146,0.07945208251476288,1.7301316381340597,1.0,3,50
314,4,1.794455885887146,0.07945208251476288,1.7416670693869154,1.0,4,50
314,5,1.794455885887146,0.07945208251476288,1.7090975308417982,1.0,5,50
314,6,1.794455885887146,0.07945208251476288,1.721020686014878,1.0,6,50
314,7,1.794455885887146,0.07945208251476288,1.7251866347298077,1.0,7,50
314,8,1.794455885887146,0.07945208251476288,1.726582919749695,1.0,8,50
314,9,1.794455885887146,0.07945208251476288,1.7143967459602487,1.0,9,50
314,10,1.794455885887146,0.07945208251476288,1.6983548530488868,1.0,10,50
314,11,1.794455885887146,0.07945208251476288,1.7092889513919363,1.0,11,50
314,12,1.794455885887146,0.07945208251476288,1.7378739960834244,1.0,12,50
314,13,1.794455885887146,0.07945208251476288,1.7461662090948054,1.0,13,50
314,14,1.794455885887146,0.07945208251476288,1.7562894691558826,1.0,14,50
314,15,1.794455885887146,0.07945208251476288,1.7328437095432736,1.0,15,50
314,16,1.794455885887146,0.07945208251476288,1.7367352145751231,1.0,16,50
314,17,1.794455885887146,0.07945208251476288,1.745266185978604,1.0,17,50
314,18,1.794455885887146,0.07945208251476288,1.7351933930673755,1.0,18,50
314,19,1.794455885887146,0.07945208251476288,1.7401263693181204,1.0,19,50
314,20,1.794455885887146,0.07945208251476288,1.7470374327934977,1.0,0,50
314,21,1.794455885887146,0.07945208251476288,1.7255840103908957,1.0,1,50
314,22,1.794455885887146,0.07945208251476288,1.7227905699506607,1.0,2,50
314,23,1.794455885887146,0.07945208251476288,1.7028751047680541,1.0,3,50
314,24,1.794455885887146,0.07945208251476288,1.703914347127756,1.0,4,50
314,25,1.794455885887146,0.07945208251476288,1.7111540041310578,1.0,5,50
314,26,1.794455885887146,0.07945208251476288,1.720266108453948,1.0,6,50
314,27,1.794455885887146,0.07945208251476288,1.725678446717522,1.0,7,50
314,28,1.794455885887146,0.07945208251476288,1.7273310477676471,1.0,8,50
314,29,1.794455885887146,0.07945208251476288,1.7143682338318718,1.0,9,50
314,30,1.794455885887146,0.07945208251476288,1.7185434194702933,1.0,10,50
314,31,1.794455885887146,0.07945208251476288,1.7317910018195575,1.0,11,50
314,32,1.794455885887146,0.07945208251476288,1.7187985630301543,1.0,12,50
314,33,1.794455885887146,0.07945208251476288,1.7200248351694643,1.0,13,50
314,34,1.794455885887146,0.07945208251476288,1.731451524665178,1.0,14,50
314,35,1.794455885887146,0.07945208251476288,1.7035847199660907,1.0,15,50
314,36,1.794455885887146,0.07945208251476288,1.717816979344153,1.0,16,50
314,37,1.794455885887146,0.07945208251476288,1.72383290269366,1.0,17,50
314,38,1.794455885887146,0.07945208251476288,1.720627740526892,1.0,18,50
314,39,1.794455885887146,0.07945208251476288,1.696456784432674,1.0,19,50
314,40,1.794455885887146,0.07945208251476288,1.7288027422258432,1.0,0,50
314,41,1.794455885887146,0.07945208251476288,1.7070278423049543,1.0,1,50
314,42,1.794455885887146,0.07945208251476288,1.7060886535749709,1.0,2,50
314,43,1.794455885887146,0.07945208251476288,1.7069367386484247,1.0,3,50
314,44,1.794455885887146,0.07945208251476288,1.7158451169109985,1.0,4,50
314,45,1.794455885887146,0.07945208251476288,1.721118798816623,1.0,5,50
314,46,1.794455885887146,0.07945208251476288,1.7037890915035574,1.0,6,50
314,47,1.794455885887146,0.07945208251476288,1.712082721953378,1.0,7,50
314,48,1.794455885887146,0.07945208251476288,1.7073424031591118,1.0,8,50
314,49,1.794455885887146,0.07945208251476288,1.6902620080323651,1.0,9,50
314,50,1.794455885887146,0.07945208251476288,1.7006481952565453,1.0,10,50
314,51,1.794455885887146,0.07945208251476288,1.7355059248535094,1.0,11,50
314,52,1.794455885887146,0.07945208251476288,1.751870809067007,1.0,12,50
314,53,1.794455885887146,0.07945208251476288,1.7707229963752624,1.0,13,50
314,54,1.794455885887146,0.07945208251476288,1.739653465062465,1.0,14,50
314,55,1.794455885887146,0.07945208251476288,1.7486128846358078,1.0,15,50
314,56,1.794455885887146,0.07945208251476288,1.7621244512028427,1.0,16,50
314,57,1.794455885887146,0.07945208251476288,1.7187808061501053,1.0,17,50
314,58,1.794455885887146,0.07945208251476288,1.7155775712012145,1.0,18,50
314,59,1.794455885887146,0.07945208251476288,1.7357201917192513,1.0,19,50
314,60,1.794455885887146,0.07945208251476288,1.7332585977279031,1.0,0,50
314,61,1.794455885887146,0.07945208251476288,1.7073385533285552,1.0,1,50
314,62,1.794455885887146,0.07945208251476288,1.699738879164515,1.0,2,50
314,63,1.794455885887146,0.07945208251476288,1.6998413879093492,1.0,3,50
314,64,1.794455885887146,0.07945208251476288,1.7126443419613346,1.0,4,50
314,65,1.794455885887146,0.07945208251476288,1.717774084572186,1.0,5,50
314,66,1.794455885887146,0.07945208251476288,1.715814389162017,1.0,6,50
314,67,1.794455885887146,0.07945208251476288,1.694728090379697,1.0,7,50
314,68,1.794455885887146,0.07945208251476288,1.712135352791208,1.0,8,50
314,69,1.794455885887146,0.07945208251476288,1.7408620553585092,1.0,9,50
314,70,1.794455885887146,0.07945208251476288,1.7095869483361068,1.0,10,50
314,71,1.794455885887146,0.07945208251476288,1.71401727315343,1.0,11,50
314,72,1.794455885887146,0.07945208251476288,1.7072278414036015,1.0,12,50
314,73,1.794455885887146,0.07945208251476288,1.6926438852192205,1.0,13,50
314,74,1.794455885887146,0.07945208251476288,1.6923738381736935,1.0,14,50
314,75,1.794455885887146,0.07945208251476288,1.694740081694484,1.0,15,50
314,76,1.794455885887146,0.07945208251476288,1.7092045938278364,1.0,16,50
314,77,1.794455885887146,0.07945208251476288,1.7135953865985027,1.0,17,50
314,78,1.794455885887146,0.07945208251476288,1.743211800184347,1.0,18,50
314,79,1.794455885887146,0.07945208251476288,1.746984960180459,1.0,19,50
314,80,1.794455885887146,0.07945208251476288,1.751878760171333,1.0,0,50
314,81,1.794455885887146,0.07945208251476288,1.743151449577831,1.0,1,50
314,82,1.794455885887146,0.07945208251476288,1.6902098772490113,1.0,2,50
314,83,1.794455885887146,0.07945208251476288,1.679996482812304,1.0,3,50
314,84,1.794455885887146,0.07945208251476288,1.7029987517824923,1.0,4,50
314,85,1.794455885887146,0.07945208251476288,1.7110485631236807,1.0,5,50
314,86,1.794455885887146,0.07945208251476288,1.707754278399429,1.0,6,50
314,87,1.794455885887146,0.07945208251476288,1.7229466926873367,1.0,7,50
314,88,1.794455885887146,0.07945208251476288,1.7084335664642187,1.0,8,50
314,89,1.794455885887146,0.07945208251476288,1.7025004465103886,1.0,9,50
314,90,1.794455885887146,0.07945208251476288,1.7093085987992633,1.0,10,50
314,91,1.794455885887146,0.07945208251476288,1.7010806180055371,1.0,11,50
314,92,1.794455885887146,0.07945208251476288,1.704393898001955,1.0,12,50
314,93,1.794455885887146,0.07945208251476288,1.7014312948604808,1.0,13,50
314,94,1.794455885887146,0.07945208251476288,1.6878507339158986,1.0,14,50
314,95,1.794455885887146,0.07945208251476288,1.710946539159948,1.0,15,50
314,96,1.794455885887146,0.07945208251476288,1.7154519036725346,1.0,16,50
314,97,1.794455885887146,0.07945208251476288,1.7239936523160293,1.0,17,50
314,98,1.794455885887146,0.07945208251476288,1.724901755094873,1.0,18,50
314,99,1.794455885887146,0.07945208251476288,1.71300513435777,1.0,19,50
314,100,1.794455885887146,0.07945208251476288,1.7288325159398152,1.0,0,50
314,101,1.794455885887146,0.07945208251476288,1.7176837946498298,1.0,1,50
314,102,1.794455885887146,0.07945208251476288,1.7186242796191193,1.0,2,50
314,103,1.794455885887146,0.07945208251476288,1.70792787306012,1.0,3,50
314,104,1.794455885887146,0.07945208251476288,1.6846153278984735,1.0,4,50
314,105,1.794455885887146,0.07945208251476288,1.6965360204863684,1.0,5,50
314,106,1.794455885887146,0.07945208251476288,1.7085145616388242,1.0,6,50
314,107,1.794455885887146,0.07945208251476288,1.710420918996516,1.0,7,50
314,108,1.794455885887146,0.07945208251476288,1.7251285297436985,1.0,8,50
314,109,1.794455885887146,0.07945208251476288,1.6917639558985944,1.0,9,50
314,110,1.794455885887146,0.07945208251476288,1.7001148043287502,1.0,10,50
314,111,1.794455885887146,0.07945208251476288,1.6994212725591344,1.0,11,50
314,112,1.794455885887146,0.07945208251476288,1.679188599587854,1.0,12,50
314,113,1.794455885887146,0.07945208251476288,1.7036076650502767,1.0,13,50
314,114,1.794455885887146,0.07945208251476288,1.7085969989743033,1.0,14,50
314,115,1.794455885887146,0.07945208251476288,1.6872332136192354,1.0,15,50
314,116,1.794455885887146,0.07945208251476288,1.6902426102933872,1.0,16,50
314,117,1.794455885887146,0.07945208251476288,1.7020398616549517,1.0,17,50
314,118,1.794455885887146,0.07945208251476288,1.688838624330464,1.0,18,50
